TaxonomyID	TaxonomyName	TaxonomyRank	G3825-1.BBH.direct.counts	G3825-1.BBH.direct.percentage	G3825-1.BBH.cumulative.counts	G3825-1.BBH.cumulative.percentage	G3825-1.LCA.direct.counts	G3825-1.LCA.direct.percentage	G3825-1.LCA.cumulative.counts	G3825-1.LCA.cumulative.percentage
305190	Comamonadaceae bacterium Ellin5428	species	1	3.96E-05	1	3.96E-05	0	0	0	0
218083	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
305355	uncultured Chlamydiae bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
62269	environmental samples	no rank	0	0	15	5.94E-04	0	0	0	0
157276	uncultured Rhodobacteraceae bacterium	species	6	2.38E-04	6	2.38E-04	0	0	0	0
543117	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
162171	Magnetococcus	genus	0	0	4	1.58E-04	0	0	0	0
168104	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
337814	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
158753	uncultured Aquabacterium sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
354276	Enterobacter cloacae complex	species group	0	0	7	2.77E-04	0	0	0	0
135058	environmental samples	no rank	0	0	44	0.001742365	0	0	0	0
367160	Pseudomonas sp. R-1	species	2	7.92E-05	2	7.92E-05	0	0	0	0
83828	Brevibacterium avium	species	7	2.77E-04	7	2.77E-04	0	0	0	0
448362	Pseudomonas sp. Z98	species	2	7.92E-05	2	7.92E-05	0	0	0	0
157176	uncultured Nitrospira sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
104087	Pseudomonas frederiksbergensis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
160487	Paenibacillus turicensis	species	3	1.19E-04	3	1.19E-04	0	0	0	0
693222	Gloeocapsopsis	genus	0	0	2	7.92E-05	0	0	0	0
1221378	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
357665	Halomonas sp. B-3049	species	1	3.96E-05	1	3.96E-05	0	0	0	0
159273	uncultured Capnocytophaga sp.	species	26	0.001029579	26	0.001029579	0	0	0	0
29442	Pseudomonas tolaasii	species	3	1.19E-04	3	1.19E-04	0	0	0	0
332970	uncultured Anabaena sp.	species	3	1.19E-04	3	1.19E-04	0	0	0	0
114050	uncultured Arthrobacter sp.	species	41	0.001623568	41	0.001623568	1	3.96E-05	1	3.96E-05
35766	environmental samples	no rank	0	0	902	0.035718486	2	7.92E-05	71	0.002811544
931999	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
944322	Methylobacterium oxalidis	species	2	7.92E-05	2	7.92E-05	0	0	0	0
257465	uncultured Verrucomicrobia subdivision 3 bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
179109	uncultured Nitrospina sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
263763	uncultured Aeromonas sp.	species	3	1.19E-04	3	1.19E-04	0	0	0	0
946042	Klebsiella sp. enrichment culture clone CL108	species	1	3.96E-05	1	3.96E-05	0	0	0	0
436532	Pseudomonas sp. R-31817	species	1	3.96E-05	1	3.96E-05	0	0	0	0
655782	Pseudomonas sp. RARE-37/09	species	1	3.96E-05	1	3.96E-05	0	0	0	0
239735	uncultured Flexibacteraceae bacterium	species	0	0	0	0	12	4.75E-04	12	4.75E-04
204458	Caulobacterales	order	0	0	108	0.004276715	0	0	8	3.17E-04
72294	Campylobacteraceae	family	0	0	10	3.96E-04	0	0	6	2.38E-04
198093	Roseomonas ludipueritiae	species	3	1.19E-04	3	1.19E-04	12	4.75E-04	12	4.75E-04
352	Azotobacter	genus	0	0	2	7.92E-05	0	0	0	0
748519	Lactobacillus sp. AB5216-2	species	4	1.58E-04	4	1.58E-04	0	0	0	0
118884	unclassified Gammaproteobacteria	no rank	0	0	36	0.001425572	0	0	1	3.96E-05
159447	uncultured Corynebacterium sp.	species	116	0.004593508	116	0.004593508	1	3.96E-05	1	3.96E-05
73639	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
186825	unclassified Bacillales	no rank	0	0	1	3.96E-05	0	0	0	0
122612	unclassified Sphingomonadaceae (miscellaneous)	no rank	0	0	4	1.58E-04	0	0	0	0
45404	Beijerinckiaceae	family	0	0	12	4.75E-04	0	0	0	0
468546	Pseudomonas sp. CT19	species	2	7.92E-05	2	7.92E-05	0	0	0	0
344912	Pseudomonas sp. QD_SGD	species	10	3.96E-04	10	3.96E-04	0	0	0	0
157466	uncultured Armatimonadetes bacterium	species	5	1.98E-04	5	1.98E-04	0	0	0	0
296234	anaerobic bacterium EtOH8	species	2	7.92E-05	2	7.92E-05	0	0	0	0
453410	uncultured Collimonas sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
54306	Planktothrix mougeotii	species	0	0	1	3.96E-05	0	0	0	0
1082935	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
1117647	Simiduia agarivorans SA1 = DSM 21679	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
239732	uncultured Methylophilaceae bacterium	species	6	2.38E-04	6	2.38E-04	0	0	0	0
458248	uncultured Aminobacter sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1221952	Pseudomonas sp. SOD-1310	species	2	7.92E-05	2	7.92E-05	0	0	0	0
57495	Dermacoccus	genus	0	0	24	9.50E-04	1	3.96E-05	1	3.96E-05
547401	Bacillus sp. SeAG 1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
335988	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
2055	Gordonia terrae	species	4	1.58E-04	4	1.58E-04	0	0	0	0
224372	Alcanivoracaceae	family	0	0	4	1.58E-04	0	0	0	0
303758	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
49082	Candidatus Arthromitus	genus	0	0	3	1.19E-04	0	0	0	0
1187891	Microvirga sp. 109	species	1	3.96E-05	1	3.96E-05	0	0	0	0
459520	Neptuniibacter	genus	0	0	3	1.19E-04	0	0	0	0
1009376	Deinococcus sp. WLSH-59	species	2	7.92E-05	2	7.92E-05	0	0	0	0
563585	Terrabacter sp. 13648C	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1178477	Cellulosimicrobium sp. BJGMM-B34	species	1	3.96E-05	1	3.96E-05	0	0	0	0
81440	unclassified Caulobacteraceae	no rank	0	0	1	3.96E-05	0	0	0	0
337870	Flavobacterium sp. iMTIII21	species	1	3.96E-05	1	3.96E-05	0	0	0	0
309788	Lysinibacillus boronitolerans	species	1	3.96E-05	1	3.96E-05	0	0	0	0
444	Legionellaceae	family	0	0	4	1.58E-04	0	0	0	0
312019	uncultured Candidatus Entotheonella sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
221080	uncultured Acidisphaera sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
947779	Roseomonas sp. Hotant7	species	10	3.96E-04	10	3.96E-04	0	0	0	0
458247	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
947720	Belnapia sp. Ulugqat14	species	1	3.96E-05	1	3.96E-05	0	0	0	0
360909	uncultured Pelomonas sp.	species	7	2.77E-04	7	2.77E-04	0	0	0	0
81852	Enterococcaceae	family	0	0	474	0.018770025	1	3.96E-05	6	2.38E-04
129591	environmental samples	no rank	0	0	23	9.11E-04	0	0	0	0
1202464	Dehalococcoidaceae	family	0	0	1	3.96E-05	0	0	0	0
1081205	Rathayibacter sp. Y6-20-3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
384173	Carnobacteriaceae bacterium KVD-1959-06	species	345	0.013661727	345	0.013661727	0	0	0	0
218034	uncultured Enterobacteriaceae bacterium	species	10	3.96E-04	10	3.96E-04	0	0	0	0
1831	Rhodococcus sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
29	Myxococcales	order	0	0	41	0.001623568	0	0	0	0
267890	Shewanellaceae	family	0	0	3	1.19E-04	0	0	0	0
623957	Corynebacterium sp. UST050418-117	species	6	2.38E-04	6	2.38E-04	0	0	0	0
312866	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
56766	environmental samples	no rank	0	0	5	1.98E-04	0	0	0	0
64159	Desulfurobacterium	genus	0	0	1	3.96E-05	0	0	0	0
430694	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
149698	Massilia	genus	0	0	4	1.58E-04	0	0	0	0
237139	Lactobacillus sp. CL8	species	5	1.98E-04	5	1.98E-04	0	0	0	0
201354	uncultured Riemerella sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
326523	Neisseria zoodegmatis	species	2	7.92E-05	2	7.92E-05	0	0	0	0
227292	Sinorhizobium/Ensifer group	no rank	0	0	2	7.92E-05	0	0	0	0
171558	unclassified Bacteroidetes	no rank	0	0	1	3.96E-05	0	0	0	0
483173	Acinetobacter sp. B135	species	1	3.96E-05	1	3.96E-05	0	0	0	0
279	Xanthobacter	genus	0	0	4	1.58E-04	4	1.58E-04	4	1.58E-04
1114535	Janibacter sp. LC380	species	1	3.96E-05	1	3.96E-05	0	0	0	0
215910	unclassified Sorangiineae	no rank	0	0	1	3.96E-05	0	0	0	0
117608	environmental samples	no rank	0	0	20	7.92E-04	0	0	0	0
573272	Staphylococcus sp. AG01-2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
340358	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
476540	Pseudomonas sp. B64(2007)	species	2	7.92E-05	2	7.92E-05	0	0	0	0
49546	Flavobacteriaceae	family	0	0	92	0.003643127	8	3.17E-04	55	0.002177956
1179329	Pseudomonas sp. AMF1271b	species	1	3.96E-05	1	3.96E-05	0	0	0	0
712408	Neisseria sp. oral taxon F88	species	2	7.92E-05	2	7.92E-05	0	0	0	0
417996	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
203263	Corynebacterium aquilae	species	1	3.96E-05	1	3.96E-05	0	0	0	0
943879	Bradyrhizobium sp. R-46313	species	1	3.96E-05	1	3.96E-05	0	0	0	0
28026	Bifidobacterium pseudocatenulatum	species	2	7.92E-05	2	7.92E-05	1	3.96E-05	1	3.96E-05
2737	Vagococcus	genus	0	0	10	3.96E-04	0	0	0	0
238198	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
2371	Xylella fastidiosa	species	3	1.19E-04	3	1.19E-04	0	0	0	0
996541	Pseudomonas sp. HA-OP14	species	5	1.98E-04	5	1.98E-04	0	0	0	0
1568	Quinella ovalis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
670391	Brasilonema roberti-lamyi str. los manantiales1	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
297314	uncultured Lachnospiraceae bacterium	species	36	0.001425572	36	0.001425572	2	7.92E-05	2	7.92E-05
430571	Bradyrhizobium sp. A29	species	1	3.96E-05	1	3.96E-05	0	0	0	0
2	Bacteria	superkingdom	0	0	30085	1.191342187	2973	0.117728447	18808	0.744781913
57044	Afipia genosp. 12	species	7	2.77E-04	7	2.77E-04	0	0	0	0
239739	uncultured Oscillatoria sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
436101	Aeromonas sp. IGCAR-23/07	species	1	3.96E-05	1	3.96E-05	0	0	0	0
29407	Rhodoplanes	genus	0	0	1	3.96E-05	0	0	0	0
55565	Actinomyces graevenitzii	species	3	1.19E-04	3	1.19E-04	0	0	0	0
192093	bacterium Ellin209	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1035205	Methylobacterium sp. C61	species	16	6.34E-04	16	6.34E-04	0	0	0	0
712952	Clostridiales bacterium oral taxon E16	species	3	1.19E-04	3	1.19E-04	0	0	0	0
1169611	Pseudomonas sp. BAB1458	species	9	3.56E-04	9	3.56E-04	0	0	0	0
1181227	Rhodococcus sp. SaPS19	species	1	3.96E-05	1	3.96E-05	0	0	0	0
768	Anaplasma	genus	0	0	1	3.96E-05	0	0	0	0
1179351	Pseudomonas sp. AMF2809B	species	2	7.92E-05	2	7.92E-05	0	0	0	0
754971	Dietzia sp. MJ217	species	1	3.96E-05	1	3.96E-05	0	0	0	0
204719	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
308016	Arthrobacter sp. HF-2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
83427	uncultured Streptococcus sp.	species	2329	0.092226557	2329	0.092226557	22	8.71E-04	22	8.71E-04
169973	uncultured Massilia sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1109001	Streptomycetaceae bacterium S3	species	142	0.005623088	142	0.005623088	0	0	0	0
29384	Staphylococcus kloosii	species	14	5.54E-04	14	5.54E-04	0	0	0	0
1224358	Corynebacterium sp. enrichment culture clone TVH007.03.3	species	2	7.92E-05	2	7.92E-05	0	0	0	0
988945	Loriellopsis	genus	0	0	1	3.96E-05	0	0	0	0
48468	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
200449	uncultured Lautropia sp.	species	0	0	0	0	1	3.96E-05	1	3.96E-05
305579	Flavobacterium sp. MMA/2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
68569	Sphingomonas leidyi	species	5	1.98E-04	5	1.98E-04	0	0	0	0
1280	Staphylococcus aureus	species	3	1.19E-04	3	1.19E-04	0	0	0	0
666505	Phycisphaerae	class	0	0	1	3.96E-05	0	0	0	0
587753	Pseudomonas chlororaphis	species	0	0	2	7.92E-05	1	3.96E-05	1	3.96E-05
187072	Clostridium sp. Dex60-75	species	1	3.96E-05	1	3.96E-05	0	0	0	0
32011	Methylophilaceae	family	0	0	8	3.17E-04	0	0	0	0
1180464	Psychromonas sp. KJF15-12	species	4	1.58E-04	4	1.58E-04	0	0	0	0
259956	environmental samples	no rank	0	0	12	4.75E-04	0	0	0	0
1151593	Propionibacterium sp. canine oral taxon 300	species	1	3.96E-05	1	3.96E-05	0	0	0	0
62104	environmental samples	no rank	0	0	696	0.027561049	0	0	3	1.19E-04
903898	Acinetobacter baumannii Naval-81	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
1046	Chromatiaceae	family	0	0	2	7.92E-05	0	0	0	0
747	Pasteurella multocida	species	2	7.92E-05	2	7.92E-05	0	0	0	0
90628	environmental samples	no rank	0	0	12	4.75E-04	0	0	0	0
378201	Pseudomonas sp. 6S3C	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1187890	Microbacterium sp. 148	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1048386	Nocardia sp. J1(2011)	species	2	7.92E-05	2	7.92E-05	0	0	0	0
118	Planctomyces	genus	0	0	1	3.96E-05	0	0	0	0
1004305	Aphanothece stagnina	species	0	0	10	3.96E-04	0	0	0	0
1165547	Clostridium sp. enrichment culture clone I7	species	2	7.92E-05	2	7.92E-05	0	0	0	0
268966	unclassified Carnobacteriaceae	no rank	0	0	345	0.013661727	0	0	0	0
1108992	Moraxellaceae bacterium CH22	species	18	7.13E-04	18	7.13E-04	0	0	0	0
220086	Pseudomonas sp. NN018616	species	2	7.92E-05	2	7.92E-05	0	0	0	0
374	Bradyrhizobium	genus	0	0	115	0.004553909	8	3.17E-04	10	3.96E-04
246139	uncultured Pedobacter sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1653	Corynebacteriaceae	family	0	0	178	0.007048659	0	0	38	0.00150477
400531	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
204447	Skermanella	genus	0	0	1	3.96E-05	0	0	0	0
417373	Lactobacillus equigenerosi	species	1	3.96E-05	1	3.96E-05	0	0	0	0
988947	Loriellopsis cavernicola LF-B5	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
1182570	Deinococcus sp. DY37	species	2	7.92E-05	2	7.92E-05	0	0	0	0
455652	Vibrio sp. PC-3	species	2	7.92E-05	2	7.92E-05	0	0	0	0
136842	Pseudomonas chlororaphis group	species group	0	0	2	7.92E-05	0	0	1	3.96E-05
136072	Dolichospermum planctonicum	species	0	0	0	0	0	0	1	3.96E-05
1191687	uncultured Ignavibacteriales bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
231479	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
200476	Methylobacterium podarium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
57697	environmental samples	no rank	0	0	450	0.017819644	0	0	1	3.96E-05
211454	uncultured Rhodoplanes sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1113771	Spirosoma sp. NBRC 101364	species	1	3.96E-05	1	3.96E-05	0	0	0	0
508731	Pseudomonas sp. 17 GUW	species	1	3.96E-05	1	3.96E-05	0	0	0	0
49118	Candidatus Arthromitus sp. SFB-mouse	species	3	1.19E-04	3	1.19E-04	0	0	0	0
518123	Anabaena iyengarii	species	0	0	2	7.92E-05	0	0	0	0
417357	uncultured Salinivibrio sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1048394	Compostimonas suwonensis	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1084424	Herbiconiux sp. SS04-01	species	1	3.96E-05	1	3.96E-05	0	0	0	0
406149	Agrococcus sp. m8-43	species	4	1.58E-04	4	1.58E-04	0	0	0	0
129688	environmental samples	no rank	0	0	10	3.96E-04	0	0	0	0
1011	Sporocytophaga	genus	0	0	1	3.96E-05	0	0	0	0
751952	uncultured Cyanobacterium sp.	species	32	0.001267175	32	0.001267175	0	0	0	0
1117110	Pseudomonas chlororaphis subsp. chlororaphis GP72	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
846	Oxalobacter	genus	0	0	3	1.19E-04	0	0	0	0
325819	Fusobacterium sp. oral clone ASCF11	species	9	3.56E-04	9	3.56E-04	0	0	0	0
1164882	Lachnoanaerobaculum	genus	0	0	1	3.96E-05	0	0	0	0
357884	Nostoc sp. 'Stereocaulon exutum cyanobiont'	species	2	7.92E-05	2	7.92E-05	0	0	0	0
85001	Sphaerobacterales	order	0	0	22	8.71E-04	0	0	1	3.96E-05
87882	Burkholderia cepacia complex	species group	0	0	2	7.92E-05	0	0	0	0
454115	uncultured Azotobacter sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
903900	Acinetobacter radioresistens WC-A-157	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
147207	Collinsella intestinalis	species	1	3.96E-05	3	1.19E-04	0	0	0	0
2419	Thermotogales	order	0	0	9	3.56E-04	0	0	0	0
187379	uncultured Marinobacter sp.	species	3	1.19E-04	3	1.19E-04	1	3.96E-05	1	3.96E-05
685778	Sphingomonas sp. PR090111-T3T-6A	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1122269	alpha proteobacterium PIII-38b	species	1	3.96E-05	1	3.96E-05	0	0	0	0
413	Methylococcus	genus	0	0	1	3.96E-05	0	0	0	0
644515	Pseudomonas sp. S3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1219610	Fusobacterium sp. S4-C1	species	12	4.75E-04	12	4.75E-04	0	0	0	0
988873	Modestobacter sp. FXJ8.086	species	1	3.96E-05	1	3.96E-05	0	0	0	0
119224	Streptococcus phocae	species	2	7.92E-05	6	2.38E-04	0	0	0	0
1180343	Paracoccus sp. KJF6-16	species	5	1.98E-04	5	1.98E-04	0	0	0	0
195049	uncultured Clostridiaceae bacterium	species	4	1.58E-04	4	1.58E-04	0	0	0	0
412042	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
701131	Streptococcus sp. oral clone 8-50	species	18	7.13E-04	18	7.13E-04	0	0	0	0
712886	alpha proteobacterium oral taxon F61	species	1	3.96E-05	1	3.96E-05	0	0	0	0
70411	Frateuria	genus	0	0	1	3.96E-05	0	0	0	0
39	Cystobacteraceae	family	0	0	16	6.34E-04	0	0	0	0
1162705	environmental samples	no rank	0	0	5	1.98E-04	0	0	0	0
497911	Paracraurococcus sp. 1N-11	species	2	7.92E-05	2	7.92E-05	0	0	0	0
933	Thiomicrospira	genus	0	0	1	3.96E-05	0	0	0	0
1115496	Lyngbya sp. Ind66	species	2	7.92E-05	2	7.92E-05	0	0	0	0
693023	Roseomonas pecuniae	species	33	0.001306774	33	0.001306774	0	0	0	0
466084	Limibacter armeniacum	species	1	3.96E-05	1	3.96E-05	0	0	0	0
211919	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
293335	uncultured Oceanospirillales bacterium	species	3	1.19E-04	3	1.19E-04	0	0	0	0
673954	Arsenicicoccus piscis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1211051	Flavobacterium sp. C0203	species	2	7.92E-05	2	7.92E-05	0	0	0	0
94695	Methanosarcinales	order	0	0	2	7.92E-05	0	0	0	0
414999	Opitutae	class	0	0	10	3.96E-04	0	0	3	1.19E-04
211457	uncultured Bosea sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
153810	uncultured Acidithiobacillus sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
127087	uncultured bacterium RSb12	species	1	3.96E-05	1	3.96E-05	0	0	0	0
266662	Halomonas sp. NT N60	species	2	7.92E-05	2	7.92E-05	0	0	0	0
203490	Fusobacteriia	class	0	0	103	0.004078718	0	0	42	0.001663167
375	Bradyrhizobium japonicum	species	1	3.96E-05	1	3.96E-05	0	0	0	0
330	Pseudomonas pseudoalcaligenes	species	10	3.96E-04	10	3.96E-04	0	0	0	0
2222	Methanosaeta	genus	0	0	2	7.92E-05	0	0	0	0
712539	Selenomonas sp. oral taxon 479	species	1	3.96E-05	1	3.96E-05	0	0	0	0
189774	unclassified Chloroflexi (miscellaneous)	no rank	0	0	4	1.58E-04	0	0	0	0
885291	Pseudomonas sp. CB47(2010)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
47714	Lactobacillus paracasei subsp. paracasei	subspecies	4	1.58E-04	4	1.58E-04	1	3.96E-05	1	3.96E-05
65843	environmental samples	no rank	0	0	35	0.001385972	0	0	0	0
1536	Clostridium limosum	species	2	7.92E-05	2	7.92E-05	0	0	0	0
403940	Brevibacterium sp. SK35	species	7	2.77E-04	7	2.77E-04	0	0	0	0
135024	environmental samples	no rank	0	0	33	0.001306774	0	0	0	0
189777	Thermomicrobiaceae	family	0	0	56	0.002217556	0	0	3	1.19E-04
1142327	Gluconobacter sp. AaM65b	species	1	3.96E-05	1	3.96E-05	0	0	0	0
321639	uncultured Francisella sp.	species	4	1.58E-04	4	1.58E-04	0	0	0	0
184914	Corallococcus coralloides	species	1	3.96E-05	1	3.96E-05	0	0	0	0
135640	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
1095607	Pseudomonas sp. DCB7	species	2	7.92E-05	2	7.92E-05	0	0	0	0
226	Alteromonas	genus	0	0	3	1.19E-04	0	0	0	0
627090	Oscillatoriales cyanobacterium JSC-1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
97816	environmental samples	no rank	0	0	18	7.13E-04	0	0	8	3.17E-04
35753	Dactylosporangium	genus	0	0	1	3.96E-05	0	0	0	0
155910	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
334362	marine firmicute HTB113	species	1	3.96E-05	1	3.96E-05	0	0	0	0
293331	uncultured Legionellaceae bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
54298	Chroococcidiopsis	genus	0	0	38	0.00150477	0	0	0	0
1647	Erysipelothrix	genus	0	0	4	1.58E-04	0	0	0	0
86661	Bacillus cereus group	species group	0	0	15	5.94E-04	0	0	0	0
296836	uncultured Bordetella sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1302	Streptococcus gordonii	species	1	3.96E-05	1	3.96E-05	1	3.96E-05	1	3.96E-05
496885	uncultured Sporacetigenium sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
170969	uncultured Nitrospirae bacterium	species	7	2.77E-04	7	2.77E-04	0	0	0	0
234	Brucella	genus	0	0	2	7.92E-05	0	0	0	0
77118	environmental samples	no rank	0	0	14	5.54E-04	0	0	0	0
1176245	Jeotgalicoccus sp. NEAU-ST10-45	species	3	1.19E-04	3	1.19E-04	0	0	0	0
286134	uncultured Shigella sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1123	Chlorogloeopsis	genus	0	0	1	3.96E-05	0	0	0	0
1165560	Desulfosporosinus sp. enrichment culture clone L2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
467731	uncultured Aerococcaceae bacterium	species	4	1.58E-04	4	1.58E-04	0	0	0	0
145360	Sanguibacteraceae	family	0	0	3	1.19E-04	0	0	0	0
417999	uncultured Polyangiaceae bacterium	species	3	1.19E-04	3	1.19E-04	0	0	0	0
475937	Rhodopseudomonas boonkerdii	species	1	3.96E-05	1	3.96E-05	0	0	0	0
126522	uncultured gamma proteobacterium n10r	species	1	3.96E-05	1	3.96E-05	0	0	0	0
648565	Pseudomonas sp. kumar	species	1	3.96E-05	1	3.96E-05	0	0	0	0
928605	Pseudomonas sp. C-S-PDA3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
200448	uncultured Sarcina sp.	species	356	0.014097318	356	0.014097318	0	0	0	0
530615	Pseudomonas sp. M1-6	species	1	3.96E-05	1	3.96E-05	0	0	0	0
374162	Nostoc carneum	species	0	0	1	3.96E-05	0	0	0	0
1297	Deinococcus-Thermus	phylum	0	0	229	0.009068219	8	3.17E-04	181	0.007167457
637921	Rhizobium sp. SPC RN2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
135614	Xanthomonadales	order	0	0	87	0.003445131	0	0	1	3.96E-05
34102	Sphaerotilus	genus	0	0	28	0.001108778	0	0	0	0
234429	bacterium Ellin6106	species	11	4.36E-04	11	4.36E-04	0	0	0	0
227863	uncultured Thermococcales archaeon	species	2	7.92E-05	2	7.92E-05	0	0	0	0
461365	Pseudomonas sp. F2.1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
712368	Leptotrichia sp. oral taxon 498	species	4	1.58E-04	4	1.58E-04	4	1.58E-04	4	1.58E-04
640312	Pseudomonas sp. ZZ-10	species	4	1.58E-04	4	1.58E-04	0	0	0	0
680418	Microbacterium sp. J54CD	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1178422	Caulobacteraceae bacterium BF-GEL-BP8	species	1	3.96E-05	1	3.96E-05	0	0	0	0
54393	unclassified Moraxellaceae	no rank	0	0	21	8.32E-04	0	0	0	0
237779	uncultured Haemophilus sp.	species	11	4.36E-04	11	4.36E-04	0	0	0	0
981606	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1190343	Aurantimonas sp. S2H24	species	21	8.32E-04	21	8.32E-04	0	0	0	0
412053	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
75924	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
1084622	Nitrosomonadaceae bacterium enrichment culture clone b185	species	2	7.92E-05	2	7.92E-05	0	0	0	0
395523	uncultured Caulobacterales bacterium	species	13	5.15E-04	13	5.15E-04	0	0	0	0
331628	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
211965	environmental samples	no rank	0	0	10	3.96E-04	0	0	0	0
92934	Phormidium animale	species	0	0	1	3.96E-05	0	0	0	0
978047	Capnocytophaga sp. 65	species	2	7.92E-05	2	7.92E-05	0	0	0	0
412056	uncultured Verrucomicrobiae bacterium	species	4	1.58E-04	4	1.58E-04	0	0	0	0
56192	Photobacterium iliopiscarium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1081025	Roseomonas sp. 5N26	species	3	1.19E-04	3	1.19E-04	0	0	0	0
652103	Rhodopseudomonas palustris DX-1	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
649775	Synergistia	class	0	0	1	3.96E-05	0	0	0	0
883080	Afipia felis ATCC 53690	no rank	0	0	0	0	1	3.96E-05	1	3.96E-05
194845	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
255526	Halothiobacillaceae	family	0	0	2	7.92E-05	0	0	0	0
684871	Anabaena sp. LCRNK41	species	1	3.96E-05	1	3.96E-05	0	0	0	0
57732	Enterococcus asini	species	2	7.92E-05	2	7.92E-05	0	0	0	0
